DateTime , 5-6 Floor String Pot (8917/18) , 4-5 Floor String Pot (8917/17) , 3-4 Floor String Pot (8931/19) , 2nd Floor String Pot (edge) (5587/2) , 9th Floor String Pot (8903/17) , 10th Floor String Pot (8903/18) , 12th Floor String Pot (8903/19) , 13th Floor String Pot (8903/20) , 16th Floor String Pot (8903/22) , 17th Floor String Pot (8903/23) , 18th Floor String Pot (8903/24) , 7th Floor String Pot (8917/23) , 8th Floor String Pot (8917/24) , 15th Floor String Pot (8903/21) 
2017-12-18 04:00:00-0800,-2.441,-3.6216,-1.9455,-1.6121,-0.1664,-0.25165,-0.34535,-0.29985,-0.29875,-0.08805,-0.27175,-0.2682,-0.5853, NULL 
2017-12-18 06:00:00-0800,-2.44655,-3.6295,-1.97125,-1.6123,-0.16725,-0.26365,-0.3457,-0.3088,-0.3051,-0.0885,-0.27025,-0.26695,-0.58045, NULL 
2017-12-18 08:00:00-0800,-2.44255,-3.6372,-1.9553,-1.613,-0.1608,-0.27405,-0.34585,-0.31915,-0.3056,-0.08885,-0.26755,-0.265,-0.5806, NULL 
2017-12-18 10:00:00-0800,-2.4405,-3.65265,-1.93675,-1.615,-0.1562,-0.27475,-0.34755,-0.32095,-0.2979,-0.0887,-0.2658,-0.2589,-0.5742, NULL 
2017-12-18 12:00:00-0800,-2.4365,-3.65235,-1.9369,-1.61725,-0.15585,-0.2728,-0.3462,-0.323,-0.28985,-0.0881,-0.26435,-0.2523,-0.57215, NULL 
2017-12-18 14:00:00-0800,-2.456,-3.65195,-1.9272,-1.61625,-0.15565,-0.2725,-0.3451,-0.31955,-0.2834,-0.08625,-0.2627,-0.248,-0.5701, NULL 
2017-12-18 16:00:00-0800,-2.4849,-3.69485, NULL ,-1.6318,-0.18005,-0.1855,-0.32695,-0.29975,-0.29085,-0.09305,-0.2793,-0.2682,-0.5648, NULL 
2017-12-18 18:00:00-0800,-2.49985,-3.70215, NULL ,-1.6334,-0.18205,-0.18795,-0.3268,-0.2992,-0.2897,-0.09215,-0.2797,-0.265,-0.5664, NULL 
2017-12-18 20:00:00-0800,-2.491,-3.7139, NULL ,-1.636,-0.18465,-0.18665,-0.329,-0.2978,-0.2881,-0.09325,-0.28125,-0.2652,-0.5683, NULL 
2017-12-18 22:00:00-0800,-2.48815,-3.72685, NULL ,-1.63905,-0.18055,-0.1856,-0.3305,-0.2982,-0.288,-0.09355,-0.28385,-0.2675,-0.56895, NULL 
2017-12-19 00:00:00-0800,-2.4467,-3.6792,-1.96325,-1.61735,-0.16855,-0.27505,-0.35055,-0.30605,-0.27475,-0.08515,-0.2693,-0.27625,-0.56105, NULL 
2017-12-19 02:00:00-0800,-2.4563,-3.66135,-1.97515,-1.6169,-0.17725,-0.2756,-0.352,-0.30485,-0.27555,-0.0858,-0.26985,-0.27415,-0.5617, NULL 
2017-12-19 04:00:00-0800,-2.46545,-3.66025, NULL ,-1.6172,-0.1944,-0.2757,-0.35265,-0.30285,-0.27665,-0.08775,-0.2709,-0.2713,-0.56265, NULL 
2017-12-19 06:00:00-0800,-2.4986,-3.6695, NULL ,-1.6188,-0.2041,-0.27945,-0.3512,-0.2999,-0.2784,-0.0892,-0.2717,-0.2701,-0.5623, NULL 
2017-12-19 08:00:00-0800,-2.5246,-3.67215, NULL ,-1.62105,-0.19545,-0.28415,-0.35005,-0.2965,-0.28055,-0.0906,-0.2729,-0.2708,-0.56305, NULL 
2017-12-19 10:00:00-0800,-2.5074,-3.67415, NULL ,-1.62435,-0.1867,-0.2873,-0.3431,-0.29635,-0.2827,-0.0921,-0.2759,-0.27285,-0.5636, NULL 
2017-12-19 12:00:00-0800,-2.4814,-3.6768, NULL ,-1.62795,-0.18045,-0.25555,-0.32385,-0.2983,-0.28545,-0.09315,-0.27785,-0.27195,-0.5636, NULL 
2017-12-19 14:00:00-0800,-2.47635,-3.6761, NULL ,-1.63065,-0.17845,-0.166,-0.3251,-0.30045,-0.28885,-0.0931,-0.27965,-0.26995,-0.564, NULL 
2017-12-19 16:00:00-0800,-2.605,-3.7453,-2.02185,-1.6794,-0.2184,-0.1882,-0.3805,-0.31885,-0.2922,-0.0807,-0.3003,-0.2845,-0.58075, NULL 
2017-12-19 18:00:00-0800,-2.6087,-3.74695,-2.01395,-1.6849,-0.2216,-0.18365,-0.3837,-0.32195,-0.29095,-0.03925,-0.30215,-0.28995,-0.58255, NULL 
2017-12-19 20:00:00-0800,-2.60455,-3.75835,-2.0144,-1.6898,-0.2242,-0.1842,-0.38885,-0.32625,-0.29005,0.0096,-0.30075,-0.29515,-0.58635, NULL 
2017-12-19 22:00:00-0800,-2.60605,-3.77,-2.00475,-1.6946,-0.2208,-0.18595,-0.39395,-0.3298,-0.2907,0.00425,-0.3048,-0.299,-0.58795, NULL 
2017-12-20 00:00:00-0800,-2.4884,-3.7287,-1.9688,-1.6431,-0.1777,-0.18775,-0.33765,-0.29915,-0.28735,-0.09235,-0.2851,-0.26785,-0.57025, NULL 
2017-12-20 02:00:00-0800,-2.48705,-3.7225,-1.9772,-1.646,-0.17545,-0.18555,-0.3529,-0.29885,-0.2873,-0.09205,-0.28715,-0.26845,-0.57005, NULL 
2017-12-20 04:00:00-0800,-2.52845,-3.71625,-1.98115,-1.6489,-0.17295,-0.19645,-0.36045,-0.30135,-0.28865,-0.09225,-0.2875,-0.2692,-0.56925, NULL 
2017-12-20 06:00:00-0800,-2.50205,-3.7142,-2.08945,-1.65345,-0.1722,-0.17175,-0.3696,-0.30395,-0.2952,-0.0941,-0.2928,-0.2691,-0.5709, NULL 
2017-12-20 08:00:00-0800,-2.50495,-3.72955,-2.0795,-1.65885,-0.17915,-0.1783,-0.38135,-0.3061,-0.2964,-0.0972,-0.29405,-0.2733,-0.57395, NULL 
2017-12-20 10:00:00-0800,-2.50885,-3.73135,-2.05195,-1.66535,-0.1903,-0.17925,-0.3902,-0.3102,-0.2959,-0.09705,-0.29435,-0.27605,-0.5771, NULL 
2017-12-20 12:00:00-0800,-2.51085,-3.734,-2.0414,-1.6706,-0.20855,-0.18505,-0.3856,-0.31275,-0.2947,-0.09525,-0.29885,-0.27855,-0.57935, NULL 
2017-12-20 14:00:00-0800,-2.60115,-3.74185,-2.02595,-1.67355,-0.21665,-0.1922,-0.3815,-0.31535,-0.29355,-0.0907,-0.29945,-0.2799,-0.58, NULL 
2017-12-20 16:00:00-0800,-2.60935,-3.7867,-2.0129,-1.72495,-0.1994,-0.18205,-0.42555,-0.34925,-0.28715,0.02035,-0.29935,-0.3163,-0.5965, NULL 
2017-12-20 18:00:00-0800,-2.6013,-3.72495,-2.01115,-1.72695,-0.2027,-0.1867,-0.4301,-0.3515,-0.2896,0.0191,-0.30335,-0.3201,-0.604, NULL 
2017-12-20 20:00:00-0800,-2.5958,-3.7358,-2.01265,-1.72825,-0.20555,-0.187,-0.43385,-0.3532,-0.2907,0.01675,-0.30605,-0.3216,-0.60455, NULL 
2017-12-20 22:00:00-0800,-2.58445,-3.7801,-2.0083,-1.73235,-0.2071,-0.19035,-0.4371,-0.35455,-0.29085,0.01545,-0.30765,-0.3225,-0.60225, NULL 
2017-12-21 00:00:00-0800,-2.60985,-3.78055,-1.9982,-1.69805,-0.2166,-0.1865,-0.3986,-0.33375,-0.2909,0.0001,-0.3025,-0.30415,-0.58965, NULL 
2017-12-21 02:00:00-0800,-2.61415,-3.78735,-1.9966,-1.70085,-0.2103,-0.1858,-0.40435,-0.33625,-0.28965,-0.0008,-0.3075,-0.3067,-0.59125, NULL 
2017-12-21 04:00:00-0800,-2.6133,-3.78805,-1.99565,-1.70365,-0.2046,-0.1847,-0.4081,-0.34175,-0.2895,-0.0026,-0.30695,-0.30905,-0.59375, NULL 
2017-12-21 06:00:00-0800,-2.6037,-3.79585,-1.99425,-1.7079,-0.20225,-0.18535,-0.4116,-0.3424,-0.28865,0.0115,-0.3028,-0.3109,-0.59575, NULL 
2017-12-21 08:00:00-0800,-2.62125,-3.79155,-2.0131,-1.71225,-0.20205,-0.18485,-0.41655,-0.3451,-0.28905,0.0125,-0.3047,-0.3133,-0.5975, NULL 
2017-12-21 10:00:00-0800,-2.62515,-3.7869,-2.01215,-1.71625,-0.2054,-0.1844,-0.41905,-0.34645,-0.28805,-0.00295,-0.3036,-0.31405,-0.59755, NULL 
2017-12-21 12:00:00-0800,-2.61495,-3.7912,-2.01585,-1.71935,-0.20375,-0.1811,-0.4224,-0.34675,-0.28735,0.0087,-0.30445,-0.31465,-0.5969, NULL 
2017-12-21 14:00:00-0800,-2.61755,-3.79295,-2.0146,-1.7226,-0.19755,-0.18,-0.4234,-0.3486,-0.28705,0.00415,-0.3021,-0.3152,-0.59295, NULL 
2017-12-21 16:00:00-0800,-2.58935,-3.7293,-1.9991,-1.7376,-0.2355,-0.20835,-0.438,-0.35645,-0.2959,0.02335,-0.29465,-0.3248,-0.574, NULL 
2017-12-21 18:00:00-0800,-2.5937,-3.74005,-1.9978,-1.73875,-0.2378,-0.20675,-0.43825,-0.3571,-0.29745,0.01275,-0.29275,-0.32575,-0.5744, NULL 
2017-12-21 20:00:00-0800,-2.6062,-3.7473,-2.0082,-1.7409,-0.27325,-0.20705,-0.4405,-0.35915,-0.2969,-0.06675,-0.2988,-0.32635,-0.58, NULL 
2017-12-21 22:00:00-0800,-2.6313,-3.7502,-2.00085,-1.74315,-0.27975,-0.2077,-0.4451,-0.3614,-0.29825,-0.07315,-0.3001,-0.3269,-0.5833, NULL 
2017-12-22 00:00:00-0800,-2.5779,-3.7902,-2.00775,-1.731,-0.20925,-0.195,-0.43785,-0.3565,-0.2923,0.01435,-0.3002,-0.3228,-0.60235, NULL 
2017-12-22 02:00:00-0800,-2.57405,-3.7964,-2.00635,-1.7312,-0.2116,-0.19825,-0.43945,-0.35775,-0.29335,0.01305,-0.30135,-0.3228,-0.5993, NULL 
2017-12-22 04:00:00-0800,-2.5789,-3.7988,-2.0028,-1.7326,-0.2144,-0.2005,-0.43945,-0.3591,-0.2942,0.01205,-0.30215,-0.3236,-0.59995, NULL 
2017-12-22 06:00:00-0800,-2.5773,-3.80165,-2.0003,-1.7343,-0.21585,-0.2007,-0.4404,-0.3599,-0.2953,0.0106,-0.3006,-0.324,-0.59345, NULL 
2017-12-22 08:00:00-0800,-2.5772,-3.79305,-1.99975,-1.73615,-0.2159,-0.20295,-0.44125,-0.36025,-0.29555,0.01085,-0.2986,-0.3229,-0.5927, NULL 
2017-12-22 10:00:00-0800,-2.5807,-3.7728,-2.00015,-1.738,-0.21235,-0.2059,-0.44085,-0.3598,-0.2933,0.01245,-0.2991,-0.32115,-0.58065, NULL 
2017-12-22 12:00:00-0800,-2.59315,-3.77175,-2.0074,-1.73695,-0.21075,-0.21075,-0.44095,-0.36,-0.29435,0.012,-0.30045,-0.32165,-0.57435, NULL 
2017-12-22 14:00:00-0800,-2.59155,-3.71805,-2.0056,-1.73845,-0.20955,-0.2093,-0.4394,-0.359,-0.29555,0.0221,-0.29645,-0.3233,-0.5721, NULL 
2017-12-22 16:00:00-0800,-2.69015,-3.81095,-2.0169,-1.78895,-0.31845,-0.2546,-0.4585,-0.3796,-0.3115,-0.1495,-0.3209,-0.32455,-0.5655, NULL 
2017-12-22 18:00:00-0800,-2.6688,-3.8128,-2.01425,-1.79355,-0.3237,-0.2578,-0.4601,-0.38055,-0.3144,-0.1568,-0.31925,-0.3262,-0.5655, NULL 
2017-12-22 20:00:00-0800,-2.6527,-3.8183,-2.01455,-1.79595,-0.32835,-0.25695,-0.4626,-0.3815,-0.31575,-0.17355,-0.3148,-0.328,-0.5569, NULL 
2017-12-22 22:00:00-0800, NULL , NULL , NULL , NULL , NULL , NULL , NULL , NULL , NULL , NULL , NULL , NULL , NULL , NULL 
2017-12-23 00:00:00-0800,-2.6608,-3.7598,-2.00295,-1.73915,-0.286,-0.214,-0.44855,-0.3636,-0.29935,-0.0676,-0.30765,-0.3259,-0.59735, NULL 
2017-12-23 02:00:00-0800,-2.6815,-3.78995,-2.0028,-1.7472,-0.28665,-0.2135,-0.45255,-0.36825,-0.30065,-0.07115,-0.31315,-0.32505,-0.58685, NULL 
2017-12-23 04:00:00-0800,-2.7116,-3.7977,-2.0027,-1.75525,-0.2883,-0.21545,-0.4582,-0.3688,-0.3028,-0.0729,-0.3154,-0.3242,-0.5948, NULL 
2017-12-23 06:00:00-0800,-2.71095,-3.8013,-2.00425,-1.75865,-0.2905,-0.2117,-0.46095,-0.37345,-0.30505,-0.0759,-0.3183,-0.32385,-0.6087, NULL 
2017-12-23 08:00:00-0800,-2.705,-3.79095,-2.0057,-1.7624,-0.29975,-0.22245,-0.46175,-0.3748,-0.30795,-0.08745,-0.32115,-0.32405,-0.6159, NULL 
2017-12-23 10:00:00-0800,-2.6847,-3.7987,-2.0086,-1.7694,-0.30595,-0.23135,-0.4606,-0.37755,-0.30955,-0.11495,-0.3221,-0.32355,-0.6278, NULL 
2017-12-23 12:00:00-0800,-2.687,-3.80005,-2.01915,-1.7811,-0.31935,-0.2411,-0.46065,-0.3794,-0.3103,-0.1329,-0.3229,-0.32345,-0.60945, NULL 
2017-12-23 14:00:00-0800,-2.69295,-3.82265,-2.03125,-1.78495,-0.3227,-0.2517,-0.4594,-0.379,-0.3105,-0.14635,-0.32225,-0.32335,-0.58415, NULL 
2017-12-23 16:00:00-0800,-2.52575,-3.86905,-2.0311, NULL ,-0.3357,-0.25705,-0.47675,-0.3956,-0.33545,-0.2105,-0.3636,-0.34145,-0.5587, NULL 
2017-12-23 18:00:00-0800,-2.5186,-3.87005,-2.02875, NULL ,-0.3354,-0.2557,-0.47645,-0.39585,-0.3363,-0.2131,-0.3679,-0.34265,-0.58695, NULL 
2017-12-23 20:00:00-0800,-2.53735,-3.89865, NULL , NULL ,-0.34235,-0.259,-0.4742,-0.39565,-0.33695,-0.21515,-0.368,-0.34225,-0.59, NULL 
2017-12-23 22:00:00-0800,-2.5246,-3.9023, NULL , NULL ,-0.3565,-0.25555,-0.4738,-0.3958,-0.3379,-0.21575,-0.37435,-0.3428,-0.5745, NULL 
2017-12-24 00:00:00-0800,-2.6497,-3.82455,-2.01935,-1.79925,-0.33295,-0.2616,-0.46845,-0.38465,-0.32065,-0.1785,-0.3259,-0.3316,-0.5491, NULL 
2017-12-24 02:00:00-0800,-2.64755,-3.82865,-2.01925,-1.8003,-0.3365,-0.2612,-0.4715,-0.388,-0.32265,-0.18,-0.3278,-0.333,-0.55485, NULL 
2017-12-24 04:00:00-0800,-2.6521,-3.8252,-2.02145,-1.80245,-0.3451,-0.2644,-0.47375,-0.39025,-0.3251,-0.1801,-0.33145,-0.33435,-0.56725, NULL 
2017-12-24 06:00:00-0800,-2.6298,-3.8358,-2.0232,-1.8056,-0.3423,-0.26335,-0.47495,-0.3915,-0.32715,-0.1786,-0.34525,-0.33585,-0.5667, NULL 
2017-12-24 08:00:00-0800,-2.64015,-3.8354,-2.0276,-1.8082,-0.3355,-0.262,-0.47625,-0.3929,-0.32935,-0.1733,-0.35135,-0.3368,-0.5556, NULL 
2017-12-24 10:00:00-0800,-2.6209,-3.844,-2.03075,-1.8103,-0.33455,-0.2592,-0.47645,-0.39275,-0.3314,-0.18235,-0.35555,-0.33815,-0.54025, NULL 
2017-12-24 12:00:00-0800,-2.61365,-3.8419,-2.03135,-1.8105,-0.3366,-0.2581,-0.4761,-0.3953,-0.3327,-0.16275,-0.3581,-0.33875,-0.5335, NULL 
2017-12-24 14:00:00-0800,-2.5313,-3.86465,-2.03115,-1.8091,-0.337,-0.25645,-0.47575,-0.39325,-0.334,-0.1763,-0.3501,-0.34135,-0.54365, NULL 
2017-12-24 16:00:00-0800,-2.476,-3.88925,-2.02775,-1.8024,-0.3573,-0.2347,-0.4651,-0.39625,-0.3422,-0.2153,-0.3922,-0.3441,-0.55845, NULL 
2017-12-24 18:00:00-0800,-2.47805,-3.8954,-2.0237,-1.7993,-0.35505,-0.23055,-0.4638,-0.3946,-0.34145,-0.21575,-0.39685,-0.34295,-0.55645, NULL 
2017-12-24 20:00:00-0800,-2.4806,-3.89525,-2.02225,-1.79645,-0.35505,-0.22575,-0.46355,-0.3956,-0.34025,-0.2163,-0.39755,-0.3434,-0.5572, NULL 
2017-12-24 22:00:00-0800,-2.4925,-3.89475,-2.02395,-1.79785,-0.3541,-0.2219,-0.46225,-0.39495,-0.3407,-0.1913,-0.3977,-0.34345,-0.5571, NULL 
2017-12-25 00:00:00-0800,-2.5132,-3.89905, NULL , NULL ,-0.3609,-0.2499,-0.4711,-0.39625,-0.3394,-0.21685,-0.37835,-0.34255,-0.5756, NULL 
2017-12-25 02:00:00-0800,-2.5071,-3.89685, NULL , NULL ,-0.3586,-0.2434,-0.4708,-0.3958,-0.34065,-0.21705,-0.37825,-0.34255,-0.5877, NULL 
2017-12-25 04:00:00-0800,-2.49855,-3.89785, NULL , NULL ,-0.3621,-0.2368,-0.46845,-0.39455,-0.34185,-0.21695,-0.38175,-0.34215,-0.585, NULL 
2017-12-25 06:00:00-0800,-2.4914,-3.9, NULL , NULL ,-0.36675,-0.2381,-0.4692,-0.3974,-0.3426,-0.2173,-0.38515,-0.3423,-0.5875, NULL 
2017-12-25 08:00:00-0800,-2.4911,-3.90065, NULL ,-1.80545,-0.36585,-0.24065,-0.47025,-0.39825,-0.3428,-0.221,-0.38625,-0.3434,-0.5806, NULL 
2017-12-25 10:00:00-0800,-2.48355,-3.90115, NULL ,-1.80525,-0.3661,-0.2413,-0.4708,-0.3992,-0.3432,-0.2221,-0.3877,-0.34405,-0.57395, NULL 
2017-12-25 12:00:00-0800,-2.47885,-3.8996, NULL ,-1.80455,-0.3638,-0.24025,-0.4692,-0.39875,-0.34155,-0.2222,-0.3889,-0.34455,-0.5722, NULL 
2017-12-25 14:00:00-0800,-2.47575,-3.895, NULL ,-1.80365,-0.3611,-0.2369,-0.46715,-0.3976,-0.34125,-0.21415,-0.38905,-0.3443,-0.5681, NULL 
2017-12-25 16:00:00-0800,-2.48785,-3.8902,-2.01995,-1.80245,-0.36655,-0.2234,-0.46225,-0.3922,-0.34095,-0.163,-0.40625,-0.3409,-0.54975, NULL 
2017-12-25 18:00:00-0800,-2.48785,-3.88995,-2.02415,-1.80165,-0.36985,-0.22425,-0.461,-0.39175,-0.34645,-0.13965,-0.4092,-0.3413,-0.5429, NULL 
2017-12-25 20:00:00-0800,-2.48935,-3.8874,-2.0254,-1.8021,-0.36965,-0.2208,-0.46055,-0.39245,-0.3483,-0.13615,-0.41105,-0.34215,-0.55235, NULL 
2017-12-25 22:00:00-0800,-2.48935,-3.8881,-2.0274,-1.8024,-0.36535,-0.22235,-0.46165,-0.39185,-0.34975,-0.14155,-0.4111,-0.34185,-0.55265, NULL 
2017-12-26 00:00:00-0800,-2.49585,-3.8948,-2.022,-1.7995,-0.35205,-0.2218,-0.4633,-0.3935,-0.3406,-0.19215,-0.399,-0.34385,-0.5601, NULL 
2017-12-26 02:00:00-0800,-2.4904,-3.89265,-2.0248,-1.7996,-0.3559,-0.22205,-0.46325,-0.3938,-0.34105,-0.19425,-0.39995,-0.3434,-0.5544, NULL 
2017-12-26 04:00:00-0800,-2.49075,-3.89115,-2.0269,-1.80015,-0.3567,-0.2199,-0.46175,-0.39175,-0.34085,-0.1947,-0.40235,-0.3424,-0.55955, NULL 
2017-12-26 06:00:00-0800,-2.4891,-3.8898,-2.02675,-1.80065,-0.3622,-0.21985,-0.4635,-0.39425,-0.33995,-0.1955,-0.40335,-0.34225,-0.55905, NULL 
2017-12-26 08:00:00-0800,-2.4894,-3.89325,-2.02765,-1.8016,-0.3627,-0.22095,-0.46375,-0.3937,-0.33625,-0.19615,-0.40395,-0.3419,-0.5603, NULL 
2017-12-26 10:00:00-0800,-2.4893,-3.90375,-2.02935,-1.80225,-0.36255,-0.2206,-0.4622,-0.3921,-0.33405,-0.1959,-0.40495,-0.3415,-0.55585, NULL 
2017-12-26 12:00:00-0800,-2.4861,-3.89245,-2.0249,-1.8024,-0.3618,-0.22175,-0.46285,-0.3932,-0.33385,-0.196,-0.4056,-0.34145,-0.5591, NULL 
2017-12-26 14:00:00-0800,-2.48525,-3.8913,-2.01925,-1.8022,-0.3638,-0.22385,-0.4624,-0.39245,-0.33365,-0.1694,-0.4065,-0.3406,-0.5616, NULL 
2017-12-26 16:00:00-0800,-2.4416,-3.92665,-2.01765,-1.79045,-0.3583,-0.2511,-0.44985,-0.3862,-0.34985,-0.16045,-0.41555,-0.33285,-0.548, NULL 
2017-12-26 18:00:00-0800,-2.4434,-3.9199,-2.01575,-1.7865,-0.3586,-0.26555,-0.4467,-0.3856,-0.3487,-0.15965,-0.4157,-0.3316,-0.54605, NULL 
2017-12-26 20:00:00-0800,-2.4513,-3.91555,-2.01485,-1.78485,-0.3581,-0.2636,-0.44455,-0.38305,-0.34825,-0.16185,-0.416,-0.33005,-0.5467, NULL 
2017-12-26 22:00:00-0800,-2.44235,-3.9458,-2.0128,-1.78055,-0.3532,-0.26835,-0.4409,-0.38215,-0.34805,-0.16345,-0.41685,-0.32935,-0.54575, NULL 
2017-12-27 00:00:00-0800,-2.49295,-3.88895,-2.02255,-1.80125,-0.36115,-0.2227,-0.4585,-0.3908,-0.35215,-0.1459,-0.4116,-0.34115,-0.5508, NULL 
2017-12-27 02:00:00-0800,-2.48455,-3.88895,-2.0222,-1.8003,-0.35685,-0.22185,-0.45805,-0.39145,-0.3523,-0.17835,-0.41345,-0.34115,-0.5477, NULL 
2017-12-27 04:00:00-0800,-2.4776,-3.88205,-2.02525,-1.8007,-0.3546,-0.2171,-0.45765,-0.3901,-0.35215,-0.17535,-0.41535,-0.33955,-0.54755, NULL 
2017-12-27 06:00:00-0800,-2.46805,-3.88765,-2.0254,-1.80015,-0.35345,-0.2208,-0.45775,-0.39035,-0.35165,-0.1742,-0.41485,-0.33745,-0.549, NULL 
2017-12-27 08:00:00-0800,-2.46725,-3.8849,-2.0264,-1.79965,-0.3544,-0.2138,-0.45755,-0.39055,-0.351,-0.139,-0.41545,-0.337,-0.54945, NULL 
2017-12-27 10:00:00-0800,-2.4605,-3.87655,-2.0264,-1.79825,-0.3533,-0.21735,-0.4563,-0.3902,-0.35125,-0.1654,-0.4156,-0.33645,-0.54855, NULL 
2017-12-27 12:00:00-0800,-2.4523,-3.93595,-2.0236,-1.797,-0.35545,-0.2241,-0.4546,-0.3881,-0.35175,-0.18285,-0.4159,-0.3356,-0.54925, NULL 
2017-12-27 14:00:00-0800,-2.4475,-3.9308,-2.02205,-1.7939,-0.35725,-0.2333,-0.4535,-0.3891,-0.3507,-0.15125,-0.4152,-0.3342,-0.54815, NULL 
2017-12-27 16:00:00-0800,-2.51885,-3.90375,-1.9806,-1.76105,-0.33265,-0.3403,-0.40775,-0.37025,-0.3397,-0.162,-0.4141,-0.3121,-0.533, NULL 
2017-12-27 18:00:00-0800,-2.53265,-3.8973,-1.9773,-1.7549,-0.3325,-0.3518,-0.40765,-0.3672,-0.3383,-0.1606,-0.41345,-0.30925,-0.53165, NULL 
2017-12-27 20:00:00-0800,-2.5271,-3.8958,-1.9812,-1.7511,-0.3292,-0.3654,-0.4035,-0.3652,-0.3375,-0.1599,-0.411,-0.30635,-0.53275, NULL 
2017-12-27 22:00:00-0800,-2.53455,-3.90055,-1.9815,-1.74645,-0.33025,-0.3649,-0.40125,-0.36445,-0.3363,-0.15995,-0.40895,-0.3042,-0.5359, NULL 
2017-12-28 00:00:00-0800,-2.4464,-3.93855,-2.0115,-1.77635,-0.348,-0.2783,-0.4388,-0.3809,-0.3468,-0.16335,-0.4181,-0.3273,-0.54515, NULL 
2017-12-28 02:00:00-0800,-2.43935,-3.9315,-2.00945,-1.7757,-0.341,-0.3124,-0.4342,-0.3782,-0.347,-0.16365,-0.41735,-0.32545,-0.54335, NULL 
2017-12-28 04:00:00-0800,-2.4493,-3.92225,-2.0057,-1.77345,-0.33955,-0.31105,-0.4295,-0.3799,-0.34625,-0.1636,-0.41515,-0.32385,-0.54165, NULL 
2017-12-28 06:00:00-0800,-2.4505,-3.91875,-2.00465,-1.77055,-0.34595,-0.31215,-0.4236,-0.37685,-0.3446,-0.1643,-0.4164,-0.3218,-0.54085, NULL 
2017-12-28 08:00:00-0800,-2.47865,-3.9171,-2.0035,-1.7711,-0.3483,-0.31715,-0.42075,-0.37565,-0.34365,-0.16325,-0.4162,-0.32035,-0.5391, NULL 
2017-12-28 10:00:00-0800,-2.4699,-3.91595,-2.00035,-1.7703,-0.34745,-0.31385,-0.4178,-0.375,-0.3434,-0.1635,-0.41635,-0.31855,-0.53685, NULL 
2017-12-28 12:00:00-0800,-2.49205,-3.9119,-1.99465,-1.7705,-0.345,-0.32695,-0.41335,-0.3737,-0.3421,-0.1637,-0.4156,-0.31685,-0.53585, NULL 
2017-12-28 14:00:00-0800,-2.5124,-3.90735,-1.99085,-1.76805,-0.34165,-0.3379,-0.41055,-0.3713,-0.3412,-0.163,-0.4152,-0.3148,-0.5337, NULL 
2017-12-28 16:00:00-0800,-2.60575,-3.88425,-1.97,-1.74495,-0.34725,-0.335,-0.4013,-0.34615,-0.33145,-0.1627,-0.39425,-0.2893,-0.57755, NULL 
2017-12-28 18:00:00-0800,-2.5784,-3.87705,-1.9616,-1.7459,-0.3468,-0.34085,-0.40035,-0.3449,-0.3306,-0.16375,-0.39365,-0.28825,-0.58175, NULL 
2017-12-28 20:00:00-0800,-2.57075,-3.8801,-1.96515,-1.74825,-0.34615,-0.3393,-0.4004,-0.34605,-0.33125,-0.16215,-0.3931,-0.2872,-0.5863, NULL 
2017-12-28 22:00:00-0800,-2.5666,-3.8806,-1.9663,-1.75105,-0.34625,-0.3384,-0.3999,-0.34355,-0.33325,-0.1621,-0.39315,-0.2857,-0.58655, NULL 
2017-12-29 00:00:00-0800,-2.5405,-3.89455,-1.97955,-1.74415,-0.33745,-0.36545,-0.39995,-0.36175,-0.33505,-0.1598,-0.40665,-0.30165,-0.53775, NULL 
2017-12-29 02:00:00-0800,-2.55805,-3.89675,-1.9754,-1.74285,-0.3413,-0.36505,-0.40665,-0.3598,-0.3342,-0.1605,-0.404,-0.2996,-0.53895, NULL 
2017-12-29 04:00:00-0800,-2.56515,-3.89505,-1.9733,-1.7435,-0.3455,-0.3645,-0.4057,-0.35765,-0.3338,-0.16285,-0.4019,-0.2967,-0.5427, NULL 
2017-12-29 06:00:00-0800,-2.577,-3.89165,-1.9696,-1.7433,-0.34885,-0.3627,-0.40675,-0.35495,-0.33295,-0.1638,-0.4002,-0.2954,-0.54705, NULL 
2017-12-29 08:00:00-0800,-2.58165,-3.88685,-1.96965,-1.74455,-0.3497,-0.36065,-0.4058,-0.3525,-0.3333,-0.16405,-0.3988,-0.2937,-0.55245, NULL 
2017-12-29 10:00:00-0800,-2.5815,-3.88045,-1.9694,-1.7453,-0.34945,-0.35795,-0.40575,-0.34895,-0.3324,-0.16375,-0.39725,-0.2927,-0.55765, NULL 
2017-12-29 12:00:00-0800,-2.57015,-3.88515,-1.9683,-1.7452,-0.34895,-0.35995,-0.4047,-0.348,-0.33175,-0.164,-0.3961,-0.29155,-0.56175, NULL 
2017-12-29 14:00:00-0800,-2.57945,-3.88555,-1.96725,-1.74395,-0.3482,-0.3586,-0.4023,-0.3466,-0.33135,-0.16365,-0.3946,-0.29035,-0.5699, NULL 
2017-12-29 16:00:00-0800,-2.6091,-3.87535,-1.9566,-1.77,-0.34555,-0.33105,-0.39295,-0.31825,-0.331,-0.1861,-0.38315,-0.2728,-0.58515, NULL 
2017-12-29 18:00:00-0800,-2.61465,-3.8747,-1.95245,-1.7681,-0.34595,-0.32925,-0.39415,-0.31325,-0.32945,-0.1839,-0.384,-0.27385,-0.59065, NULL 
