x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2016.12.15,12/15/16 0:00,BC,2016,12,15,-4.8,,-7.5,,-2,,0.4,,0.4,,0,,0,,,,,,0,,22.8,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2016.12.16,12/16/16 0:00,BC,2016,12,16,-6.5,,-10,,-3,,0,,0,,0,,0,,,,,,0,,24.5,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2016.12.17,12/17/16 0:00,BC,2016,12,17,-5.5,,-9,,-2,,1,,0,,1,,0,,,,,,0,,23.5,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2016.12.18,12/18/16 0:00,BC,2016,12,18,-3,,-6,,0,,9.8,,0,,9.8,,0,,,,,,0,,21,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2016.12.19,12/19/16 0:00,BC,2016,12,19,1.5,,-1,,4,,35.2,,35.2,,0,,0,,,,,,0,,16.5,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2016.12.20,12/20/16 0:00,BC,2016,12,20,2,,0,,4,,0.6,,0.6,,0,,0,,,,,,0,,16,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2016.12.21,12/21/16 0:00,BC,2016,12,21,1.5,,0,,3,,0,,0,,0,,0,,,,,,0,,16.5,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2016.12.22,12/22/16 0:00,BC,2016,12,22,1,,0,,2,,11.8,,11.2,,0.6,,0,,,,,,0,,17,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2016.12.23,12/23/16 0:00,BC,2016,12,23,0.3,,0,,0.5,,5.2,,0.6,,4.6,,0,,,,,,0,,17.7,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2016.12.24,12/24/16 0:00,BC,2016,12,24,0,,-1,,1,,0,,0,,0,,0,,,,,,0,,18,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2016.12.25,12/25/16 0:00,BC,2016,12,25,-2.5,,-5,,0,,0.4,,0,,0.4,,0,,,,,,0,,20.5,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2016.12.26,12/26/16 0:00,BC,2016,12,26,-1.3,,-3.5,,1,,0.4,,0,,0.4,,0,,,,,,0,,19.3,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2016.12.27,12/27/16 0:00,BC,2016,12,27,1.5,,0,,3,,7,,7,,0,,0,,,,,,0,,16.5,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2016.12.28,12/28/16 0:00,BC,2016,12,28,0.8,,-0.5,,2,,17.6,,17.6,,0,,0,,,,,,0,,17.2,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2016.12.29,12/29/16 0:00,BC,2016,12,29,1.8,,0.5,,3,,20,,20,,0,,0,,,,,,0,,16.2,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2016.12.30,12/30/16 0:00,BC,2016,12,30,1.8,,-0.5,,4,,0,,0,,0,,0,,,,,,0,,16.2,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2016.12.31,12/31/16 0:00,BC,2016,12,31,0,,-1,,1,,17.6,,0,,17.6,,0,,,,,,0,,18,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.1.1,1/1/17 0:00,BC,2017,1,1,-1,,-3,,1,,0,,0,,0,,0,,,,,,0,,19,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.1.2,1/2/17 0:00,BC,2017,1,2,-4.5,,-8,,-1,,0,,0,,0,,0,,,,,,0,,22.5,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.1.3,1/3/17 0:00,BC,2017,1,3,-5.8,,-10.5,,-1,,0,,0,,0,,0,,,,,,0,,23.8,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.1.4,1/4/17 0:00,BC,2017,1,4,-4.5,,-9.5,,0.5,,0,,0,,0,,0,,,,,,0,,22.5,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.1.5,1/5/17 0:00,BC,2017,1,5,-3.8,,-7.5,,0,,0,T,0,,0,T,0,,,,,,0,,21.8,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.1.6,1/6/17 0:00,BC,2017,1,6,-1.3,,-4.5,,2,,0,,0,,0,,0,,,,,,0,,19.3,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.1.7,1/7/17 0:00,BC,2017,1,7,-2.8,,-6,,0.5,,0,,0,,0,,0,,,,,,0,,20.8,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.1.8,1/8/17 0:00,BC,2017,1,8,0.8,,-2.5,,4,,21.6,,21.6,,0,,0,,,,,,0,,17.2,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.1.9,1/9/17 0:00,BC,2017,1,9,2,,0,,4,,0.8,,0.8,,0,,0,,,,,,0,,16,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.1.10,1/10/17 0:00,BC,2017,1,10,-0.5,,-2,,1,,0,,0,,0,,0,,,,,,0,,18.5,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.1.11,1/11/17 0:00,BC,2017,1,11,-3,,-7,,1,,0,,0,,0,,0,,,,,,0,,21,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.1.12,1/12/17 0:00,BC,2017,1,12,-3.8,,-8,,0.5,,0,,0,,0,,0,,,,,,0,,21.8,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.1.13,1/13/17 0:00,BC,2017,1,13,-3.5,,-7.5,,0.5,,0,,0,,0,,0,,,,,,0,,21.5,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.1.14,1/14/17 0:00,BC,2017,1,14,-2,,-6.5,,2.5,,0,,0,,0,,0,,,,,,0,,20,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.1.15,1/15/17 0:00,BC,2017,1,15,0,,-4.5,,4.5,,0,,0,,0,,0,,,,,,0,,18,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.1.16,1/16/17 0:00,BC,2017,1,16,1.8,,-1.5,,5,,13.4,,13.4,,0,,0,,,,,,0,,16.2,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.1.17,1/17/17 0:00,BC,2017,1,17,4.5,,1,,8,,54,,54,,0,,0,,,,,,0,,13.5,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.1.18,1/18/17 0:00,BC,2017,1,18,5.3,,3,,7.5,,33.6,,33.6,,0,,0,,,,,,0,,12.7,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.1.19,1/19/17 0:00,BC,2017,1,19,4,,3,,5,,19,,19,,0,,0,,,,,,0,,14,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.1.20,1/20/17 0:00,BC,2017,1,20,5.5,,2.5,,8.5,,7,,7,,0,,0,,,,,,0,,12.5,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.1.21,1/21/17 0:00,BC,2017,1,21,6,,2,,10,,0,,0,,0,,0,,,,,,0,,12,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.1.22,1/22/17 0:00,BC,2017,1,22,5.3,,1.5,,9,,3,,3,,0,,0,,,,,,0,,12.7,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.1.23,1/23/17 0:00,BC,2017,1,23,3.3,,-0.5,,7,,0,,0,,0,,0,,,,,,0,,14.7,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.1.26,1/26/17 0:00,BC,2017,1,26,3.3,,0,,6.5,,0,,0,,0,,0,,,,,,0,,14.7,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.1.27,1/27/17 0:00,BC,2017,1,27,4.5,,0.5,,8.5,,0,,0,,0,,0,,,,,,0,,13.5,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.1.28,1/28/17 0:00,BC,2017,1,28,4.3,,1,,7.5,,0,,0,,0,,0,,,,,,0,,13.7,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.1.29,1/29/17 0:00,BC,2017,1,29,4.5,,2.5,,6.5,,7.8,,7.8,,0,,0,,,,,,0,,13.5,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.1.30,1/30/17 0:00,BC,2017,1,30,3.5,,1,,6,,0,,0,,0,,0,,,,,,0,,14.5,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.1.31,1/31/17 0:00,BC,2017,1,31,1.5,,-2.5,,5.5,,0,,0,,0,,0,,,,,,0,,16.5,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.2.1,2/1/17 0:00,BC,2017,2,1,0.8,,-4,,5.5,,0,,0,,0,,0,,,,,,0,,17.2,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.2.2,2/2/17 0:00,BC,2017,2,2,3.3,,-1,,7.5,,0,,0,,0,,0,,,,,,0,,14.7,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.2.3,2/3/17 0:00,BC,2017,2,3,-0.8,,-3,,1.5,,3,,0,,3,,0,,,,,,0,,18.8,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.2.5,2/5/17 0:00,BC,2017,2,5,-0.5,,-2,,1,,7.6,,0,,7.6,,0,,,,,,0,,18.5,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.2.6,2/6/17 0:00,BC,2017,2,6,-2.3,,-4,,-0.5,,6,,0,,6,,0,,,,,,0,,20.3,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.2.7,2/7/17 0:00,BC,2017,2,7,-2,,-5,,1,,0,,0,,0,,0,,,,,,0,,20,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.2.8,2/8/17 0:00,BC,2017,2,8,-2.8,,-6,,0.5,,37.6,,37.2,,0.4,,0,,,,,,0,,20.8,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.2.9,2/9/17 0:00,BC,2017,2,9,1,,-3.5,,5.5,,33,,33,,0,,0,,,,,,0,,17,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.2.10,2/10/17 0:00,BC,2017,2,10,3.5,,1,,6,,2.4,,2.4,,0,,0,,,,,,0,,14.5,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.2.11,2/11/17 0:00,BC,2017,2,11,2.8,,-0.5,,6,,0,,0,,0,,0,,,,,,0,,15.2,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.2.12,2/12/17 0:00,BC,2017,2,12,4.5,,0,,9,,0,,0,,0,,0,,,,,,0,,13.5,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.2.13,2/13/17 0:00,BC,2017,2,13,4.5,,-1,,10,,0,,0,,0,,0,,,,,,0,,13.5,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.2.14,2/14/17 0:00,BC,2017,2,14,5,,0.5,,9.5,,28.6,,28.6,,0,,0,,,,,,0,,13,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.2.15,2/15/17 0:00,BC,2017,2,15,8.8,,5,,12.5,,19.6,,19.6,,0,,0,,,,,,0,,9.2,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.2.16,2/16/17 0:00,BC,2017,2,16,7.8,,7,,8.5,,4,,4,,0,,0,,,,,,0,,10.2,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.2.17,2/17/17 0:00,BC,2017,2,17,7.3,,4,,10.5,,1.8,,1.8,,0,,0,,,,,,0,,10.7,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.2.18,2/18/17 0:00,BC,2017,2,18,4,,1.5,,6.5,,4.4,,4.4,,0,,0,,,,,,0,,14,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.2.19,2/19/17 0:00,BC,2017,2,19,5,,3,,7,,8.8,,8.8,,0,,0,,,,,,0,,13,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.2.20,2/20/17 0:00,BC,2017,2,20,6.3,,3.5,,9,,0.4,,0.4,,0,,0,,,,,,0,,11.7,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.2.21,2/21/17 0:00,BC,2017,2,21,4,,0,,8,,0.8,,0.8,,0,,0,,,,,,0,,14,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.2.22,2/22/17 0:00,BC,2017,2,22,3.3,,-0.5,,7,,0,,0,,0,,0,,,,,,0,,14.7,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.2.23,2/23/17 0:00,BC,2017,2,23,2.5,,-2,,7,,2,,0,,2,,0,,,,,,0,,15.5,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.2.24,2/24/17 0:00,BC,2017,2,24,2.5,,-1,,6,,0,,0,,0,,0,,,,,,0,,15.5,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.2.25,2/25/17 0:00,BC,2017,2,25,0.8,,-2.5,,4,,1.6,,0,,1.6,,0,,,,,,0,,17.2,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.2.26,2/26/17 0:00,BC,2017,2,26,3.3,,-0.5,,7,,0,,0,,0,,0,,,,,,0,,14.7,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.2.27,2/27/17 0:00,BC,2017,2,27,-1.3,,-3,,0.5,,4,,0,,4,,0,,,,,,0,,19.3,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.2.28,2/28/17 0:00,BC,2017,2,28,0.8,,-2.5,,4,,9.6,,8.6,,1,,0,,,,,,0,,17.2,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.3.1,3/1/17 0:00,BC,2017,3,1,3,,0,,6,,6.2,,6.2,,0,,0,,,,,,0,,15,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.3.2,3/2/17 0:00,BC,2017,3,2,4,,2,,6,,32.2,,32.2,,0,,0,,,,,,0,,14,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.3.3,3/3/17 0:00,BC,2017,3,3,4.8,,3.5,,6,,28.4,,28.4,,0,,0,,,,,,0,,13.2,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.3.4,3/4/17 0:00,BC,2017,3,4,2.5,,0,,5,,6.4,,1.8,,4.6,,0,,,,,,0,,15.5,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.3.5,3/5/17 0:00,BC,2017,3,5,1.5,,-0.5,,3.5,,6,,0,,6,,0,,,,,,0,,16.5,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.3.6,3/6/17 0:00,BC,2017,3,6,2.3,,0,,4.5,,3,,0,,3,,0,,,,,,0,,15.7,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.3.7,3/7/17 0:00,BC,2017,3,7,0.5,,-0.5,,1.5,,6.2,,5.2,,1,,0,,,,,,0,,17.5,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.3.8,3/8/17 0:00,BC,2017,3,8,2.3,,-0.5,,5,,17,,16.4,,0.6,,0,,,,,,0,,15.7,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.3.9,3/9/17 0:00,BC,2017,3,9,2,,0,,4,,25.6,,25.6,,0,,0,,,,,,0,,16,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.3.10,3/10/17 0:00,BC,2017,3,10,5.5,,1.5,,9.5,,0.6,,0.6,,0,,0,,,,,,0,,12.5,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.3.11,3/11/17 0:00,BC,2017,3,11,5,,3,,7,,25.8,,25.8,,0,,0,,,,,,0,,13,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.3.12,3/12/17 0:00,BC,2017,3,12,6.5,,4,,9,,25.2,,25.2,,0,,0,,,,,,0,,11.5,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.3.13,3/13/17 0:00,BC,2017,3,13,6.5,,4.5,,8.5,,9.8,,9.8,,0,,0,,,,,,0,,11.5,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.3.14,3/14/17 0:00,BC,2017,3,14,9.3,,6.5,,12,,29.2,,29.2,,0,,0,,,,,,0,,8.7,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.3.15,3/15/17 0:00,BC,2017,3,15,7.8,,6,,9.5,,12,,12,,0,,0,,,,,,0,,10.2,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.3.16,3/16/17 0:00,BC,2017,3,16,4,,1,,7,,6,,6,,0,,0,,,,,,0,,14,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.3.17,3/17/17 0:00,BC,2017,3,17,4.5,,2,,7,,30,,30,,0,,0,,,,,,0,,13.5,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.3.18,3/18/17 0:00,BC,2017,3,18,5.5,,3,,8,,6,,6,,0,,0,,,,,,0,,12.5,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.3.19,3/19/17 0:00,BC,2017,3,19,4.5,,-0.5,,9.5,,3.6,,3.6,,0,,0,,,,,,0,,13.5,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.3.20,3/20/17 0:00,BC,2017,3,20,6.3,,-1.5,,14,,3.8,,3.8,,0,,0,,,,,,0,,11.7,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.3.21,3/21/17 0:00,BC,2017,3,21,8,,5.5,,10.5,,4,,4,,0,,0,,,,,,0,,10,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.3.22,3/22/17 0:00,BC,2017,3,22,8.8,,7,,10.5,,6.6,,6.6,,0,,0,,,,,,0,,9.2,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.3.23,3/23/17 0:00,BC,2017,3,23,8,,4,,12,,11.4,,11.4,,0,,0,,,,,,0,,10,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.3.24,3/24/17 0:00,BC,2017,3,24,7.5,,5,,10,,9.2,,9.2,,0,,0,,,,,,0,,10.5,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.3.25,3/25/17 0:00,BC,2017,3,25,8,,5,,11,,0.4,,0.4,,0,,0,,,,,,0,,10,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.3.26,3/26/17 0:00,BC,2017,3,26,5.5,,4,,7,,20.4,,20.4,,0,,0,,,,,,0,,12.5,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.3.27,3/27/17 0:00,BC,2017,3,27,7,,4.5,,9.5,,24,,24,,0,,0,,,,,,0,,11,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.3.28,3/28/17 0:00,BC,2017,3,28,6.5,,5.5,,7.5,,76.8,,76.8,,0,,0,,,,,,0,,11.5,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.3.29,3/29/17 0:00,BC,2017,3,29,7.5,,4,,11,,16.8,,16.8,,0,,0,,,,,,0,,10.5,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.3.30,3/30/17 0:00,BC,2017,3,30,8.3,,4,,12.5,,0.8,,0.8,,0,,0,,,,,,0,,9.7,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.3.31,3/31/17 0:00,BC,2017,3,31,9,,3.5,,14.5,,15.6,,15.6,,0,,0,,,,,,0,,9,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.4.1,4/1/17 0:00,BC,2017,4,1,8.3,,5.5,,11,,7,,7,,0,,0,,,,,,0,,9.7,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.4.2,4/2/17 0:00,BC,2017,4,2,7.8,,3,,12.5,,0.6,,0.6,,0,,0,,,,,,0,,10.2,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.4.3,4/3/17 0:00,BC,2017,4,3,6.8,,0.5,,13,,0.2,,0.2,,0,,0,,,,,,0,,11.2,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.4.4,4/4/17 0:00,BC,2017,4,4,9,,3,,15,,13,,13,,0,,0,,,,,,0,,9,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.4.5,4/5/17 0:00,BC,2017,4,5,6.5,,3.5,,9.5,,12,,12,,0,,0,,,,,,0,,11.5,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.4.6,4/6/17 0:00,BC,2017,4,6,8.5,,6.5,,10.5,,15,,15,,0,,0,,,,,,0,,9.5,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.4.7,4/7/17 0:00,BC,2017,4,7,8.8,,4.5,,13,,7,,7,,0,,0,,,,,,0,,9.2,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.4.8,4/8/17 0:00,BC,2017,4,8,5.8,,5,,6.5,,17.4,,17.4,,0,,0,,,,,,0,,12.2,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.4.9,4/9/17 0:00,BC,2017,4,9,8,,3,,13,,9.4,,9.4,,0,,0,,,,,,0,,10,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.4.10,4/10/17 0:00,BC,2017,4,10,6.5,,3.5,,9.5,,11.4,,11.4,,0,,0,,,,,,0,,11.5,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.4.11,4/11/17 0:00,BC,2017,4,11,9,,2.5,,15.5,,1.8,,1.8,,0,,0,,,,,,0,,9,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.4.12,4/12/17 0:00,BC,2017,4,12,9,,6,,12,,26.6,,26.6,,0,,0,,,,,,0,,9,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.4.13,4/13/17 0:00,BC,2017,4,13,8,,4,,12,,7.4,,7.4,,0,,0,,,,,,0,,10,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.4.14,4/14/17 0:00,BC,2017,4,14,8.5,,4,,13,,7,,7,,0,,0,,,,,,0,,9.5,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.4.17,4/17/17 0:00,BC,2017,4,17,,M,,M,17,,6.8,,6.8,,0,,0,,,,,,,M,,M,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.4.19,4/19/17 0:00,BC,2017,4,19,8.8,,5.5,,12,,15.6,,15.6,,0,,0,,,,,,0,,9.2,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.4.20,4/20/17 0:00,BC,2017,4,20,10,,7,,13,,1.6,,1.6,,0,,0,,,,,,0,,8,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.4.21,4/21/17 0:00,BC,2017,4,21,12.5,,5.5,,19.5,,0.6,,0.6,,0,,0,,,,,,0,,5.5,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.4.22,4/22/17 0:00,BC,2017,4,22,10.8,,9,,12.5,,27,,27,,0,,0,,,,,,0,,7.2,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.4.23,4/23/17 0:00,BC,2017,4,23,9.8,,6,,13.5,,26.4,,26.4,,0,,0,,,,,,0,,8.2,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.4.24,4/24/17 0:00,BC,2017,4,24,10.5,,5.5,,15.5,,0.6,,0.6,,0,,0,,,,,,0,,7.5,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.4.25,4/25/17 0:00,BC,2017,4,25,10,,7,,13,,8.4,,8.4,,0,,0,,,,,,0,,8,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.4.28,4/28/17 0:00,BC,2017,4,28,9,,5,,13,,0,,0,,0,,0,,,,,,0,,9,,,,,
-122.5731667,49.26447222,HANEY UBC RF ADMIN,1103332,1103332.2017.4.29,4/29/17 0:00,BC,2017,4,29,8.8,,3,,14.5,,12,,12,,0,,0,,,,,,0,,9.2,,,,,
